dataset,count_type,gene,sgRNA,group,sample_id,read_count
CRISPRi.RT112,countPerMil,PSMD1,PSMD1-7,T0,T0_3,1635.5805007526278
CRISPRi.RT112,countPerMil,RPS7,RPS7-14,T0,T0_3,1201.163369078623
CRISPRi.RT112,countPerMil,RPL11,RPL11-7,T0,T0_3,1623.6340296315927
CRISPRi.RT112,countPerMil,RPL34,RPL34-25,T0,T0_3,880.0567059162545
CRISPRi.RT112,countPerMil,COPZ1,COPZ1-9,T0,T0_3,1908.1772508780655
CRISPRi.RT112,countPerMil,RPS24,RPS24-16,T0,T0_3,1643.9068291097128
CRISPRi.RT112,countPerMil,RPL6,RPL6-10,T0,T0_3,1335.8326798975643
CRISPRi.RT112,countPerMil,PSMA3,PSMA3-1,T0,T0_3,1517.2018323714615
CRISPRi.RT112,countPerMil,RPL5,RPL5-24,T0,T0_3,1790.8846253260842
CRISPRi.RT112,countPerMil,PSMC2,PSMC2-1,T0,T0_3,1565.7117454083918
CRISPRi.RT112,countPerMil,COPZ1,COPZ1-1,T0,T0_3,1090.3870005017518
CRISPRi.RT112,countPerMil,COPZ1,COPZ1-8,T0,T0_3,2096.424674603468
CRISPRi.RT112,countPerMil,RPL11,RPL11-10,T0,T0_3,1027.3965164090212
CRISPRi.RT112,countPerMil,NUP93,NUP93-2,T0,T0_3,1061.7878726665465
CRISPRi.RT112,countPerMil,PSMD7,PSMD7-25,T0,T0_3,1453.8493340023356
CRISPRi.RT112,countPerMil,NUP205,NUP205-4,T0,T0_3,867.0241919660344
CRISPRi.RT112,countPerMil,RPS27,RPS27-6,T0,T0_3,1588.8806590976722
CRISPRi.RT112,countPerMil,RPL11,RPL11-9,T0,T0_3,1241.7089680348633
CRISPRi.RT112,countPerMil,RPL36,RPL36-38,T0,T0_3,1200.0773262494379
CRISPRi.RT112,countPerMil,NUP205,NUP205-11,T0,T0_3,1082.4226864210616
CRISPRi.RT112,countPerMil,RPS11,RPS11-8,T0,T0_3,1418.7339491920202
CRISPRi.RT112,countPerMil,RPS27,RPS27-1,T0,T0_3,1696.0368849105932
CRISPRi.RT112,countPerMil,RPL6,RPL6-3,T0,T0_3,1369.5000076022998
CRISPRi.RT112,countPerMil,RPL3,RPL3-13,T0,T0_3,1192.837040721538
CRISPRi.RT112,countPerMil,RPL36,RPL36-26,T0,T0_3,1602.9992158770774
CRISPRi.RT112,countPerMil,RPL34,RPL34-13,T0,T0_3,1151.5674132125075
CRISPRi.RT112,countPerMil,RPL27,RPL27-20,T0,T0_3,1348.5031795713894
CRISPRi.RT112,countPerMil,PSMD11,PSMD11-20,T0,T0_3,1219.9881114511631
CRISPRi.RT112,countPerMil,PSMD1,PSMD1-27,T0,T0_3,1584.898502057327
CRISPRi.RT112,countPerMil,COPB1,COPB1-6,T0,T0_3,1590.328716203252
CRISPRi.RT112,countPerMil,NUP133,NUP133-6,T0,T0_3,1489.326733089046
CRISPRi.RT112,countPerMil,RPS8,RPS8-7,T0,T0_3,912.2759765154099
CRISPRi.RT112,countPerMil,NUP133,NUP133-4,T0,T0_3,966.5781179746605
CRISPRi.RT112,countPerMil,RPS24,RPS24-19,T0,T0_3,1153.0154703180874
CRISPRi.RT112,countPerMil,RPL27,RPL27-15,T0,T0_3,1572.590016659897
CRISPRi.RT112,countPerMil,NUP93,NUP93-13,T0,T0_3,1103.057500175577
CRISPRi.RT112,countPerMil,PSMC2,PSMC2-40,T0,T0_3,1336.9187227267494
CRISPRi.RT112,countPerMil,POLA1,POLA1-13,T0,T0_3,1184.1486980880577
CRISPRi.RT112,countPerMil,PSMD7,PSMD7-2,T0,T0_3,1357.1915222048697
CRISPRi.RT112,countPerMil,RPL36,RPL36-34,T0,T0_3,907.9318051986698
CRISPRi.RT112,countPerMil,PSMA3,PSMA3-12,T0,T0_3,1643.1828005569228
CRISPRi.RT112,countPerMil,RPL11,RPL11-15,T0,T0_3,1422.3540919559705
CRISPRi.RT112,countPerMil,RPS7,RPS7-19,T0,T0_3,1389.04877852763
CRISPRi.RT112,countPerMil,RPS19,RPS19-32,T0,T0_3,1141.7930277498422
CRISPRi.RT112,countPerMil,PSMD6,PSMD6-23,T0,T0_3,912.2759765154099
CRISPRi.RT112,countPerMil,RPS24,RPS24-8,T0,T0_3,1256.1895390906636
CRISPRi.RT112,countPerMil,PSMD7,PSMD7-9,T0,T0_3,1312.3017519318892
CRISPRi.RT112,countPerMil,RPS3A,RPS3A-19,T0,T0_3,1123.692313930092
CRISPRi.RT112,countPerMil,RPL5,RPL5-10,T0,T0_3,1073.3723295111865
CRISPRi.RT112,countPerMil,NUP205,NUP205-2,T0,T0_3,1509.9615468435613
CRISPRi.RT112,countPerMil,PSMD1,PSMD1-5,T0,T0_3,658.5039687625122
CRISPRi.RT112,countPerMil,RPL11,RPL11-14,T0,T0_3,946.6673327729353
CRISPRi.RT112,countPerMil,PSMD11,PSMD11-9,T0,T0_3,989.7470316639408
CRISPRi.RT112,countPerMil,COPS4,COPS4-20,T0,T0_3,1694.9508420814082
CRISPRi.RT112,countPerMil,RPS11,RPS11-4,T0,T0_3,596.5995274989665
CRISPRi.RT112,countPerMil,NUP54,NUP54-6,T0,T0_3,766.3842231282233
CRISPRi.RT112,countPerMil,COPB1,COPB1-1,T0,T0_3,964.4060323162904
CRISPRi.RT112,countPerMil,RPS24,RPS24-11,T0,T0_3,1214.9199115816332
CRISPRi.RT112,countPerMil,COPA,COPA-6,T0,T0_3,1031.740687725761
CRISPRi.RT112,countPerMil,RPL3,RPL3-15,T0,T0_3,1329.6784371988492
CRISPRi.RT112,countPerMil,RPL35A,RPL35A-9,T0,T0_3,2361.4191249246105
CRISPRi.RT112,countPerMil,COPZ1,COPZ1-15,T0,T0_3,1877.7680516608852
CRISPRi.RT112,countPerMil,RPL9,RPL9-22,T0,T0_3,1141.7930277498422
CRISPRi.RT112,countPerMil,POLR2A,POLR2A-11,T0,T0_3,731.2688383179079
CRISPRi.RT112,countPerMil,RPL34,RPL34-10,T0,T0_3,516.2323581392756
CRISPRi.RT112,countPerMil,RPL18A,RPL18A-12,T0,T0_3,733.4409239762779
CRISPRi.RT112,countPerMil,RPS24,RPS24-18,T0,T0_3,2347.6625824216003
CRISPRi.RT112,countPerMil,POLR2F,POLR2F-3,T0,T0_3,1086.7668577378017
CRISPRi.RT112,countPerMil,PSMD6,PSMD6-3,T0,T0_3,1474.846162033246
CRISPRi.RT112,countPerMil,RPS24,RPS24-4,T0,T0_3,1015.450045287986
CRISPRi.RT112,countPerMil,RPS19,RPS19-10,T0,T0_3,1071.9242724056066
CRISPRi.RT112,countPerMil,RPS7,RPS7-15,T0,T0_3,998.0733600210257
CRISPRi.RT112,countPerMil,NUP54,NUP54-26,T0,T0_3,1047.3073016107462
CRISPRi.RT112,countPerMil,NUP93,NUP93-6,T0,T0_3,791.0011939230836
CRISPRi.RT112,countPerMil,PSMD7,PSMD7-24,T0,T0_3,1519.3739180298314
CRISPRi.RT112,countPerMil,COPS4,COPS4-16,T0,T0_3,2408.118966579566
CRISPRi.RT112,countPerMil,PSMC2,PSMC2-32,T0,T0_3,858.3358493325543
CRISPRi.RT112,countPerMil,PSMB3,PSMB3-14,T0,T0_3,1709.7934274136035
CRISPRi.RT112,countPerMil,RPS8,RPS8-15,T0,T0_3,656.3318831041421
CRISPRi.RT112,countPerMil,NUP54,NUP54-11,T0,T0_3,1003.8655884433457
CRISPRi.RT112,countPerMil,RPL5,RPL5-7,T0,T0_3,1470.139976440111
CRISPRi.RT112,countPerMil,RPS27,RPS27-9,T0,T0_3,2127.9199166498333
CRISPRi.RT112,countPerMil,PSMD6,PSMD6-13,T0,T0_3,1426.6982632727104
CRISPRi.RT112,countPerMil,RPS11,RPS11-10,T0,T0_3,364.9103906061639
CRISPRi.RT112,countPerMil,POLR2D,POLR2D-14,T0,T0_3,923.13640480726
CRISPRi.RT112,countPerMil,NUP98,NUP98-4,T0,T0_3,1584.536487780932
CRISPRi.RT112,countPerMil,RPL34,RPL34-7,T0,T0_3,2085.564246311618
CRISPRi.RT112,countPerMil,COPA,COPA-8,T0,T0_3,1071.2002438528166
CRISPRi.RT112,countPerMil,POLA1,POLA1-24,T0,T0_3,1567.159802513972
CRISPRi.RT112,countPerMil,RPS24,RPS24-10,T0,T0_3,1292.390966730164
CRISPRi.RT112,countPerMil,RPS8,RPS8-12,T0,T0_3,1453.4873197259406
CRISPRi.RT112,countPerMil,RPS7,RPS7-18,T0,T0_3,1003.8655884433457
CRISPRi.RT112,countPerMil,RPL18A,RPL18A-5,T0,T0_3,696.5154677839876
CRISPRi.RT112,countPerMil,NUP54,NUP54-2,T0,T0_3,1025.948459303441
CRISPRi.RT112,countPerMil,RPL35A,RPL35A-14,T0,T0_3,1087.4908862905918
CRISPRi.RT112,countPerMil,RPS19,RPS19-1,T0,T0_3,914.4480621737799
CRISPRi.RT112,countPerMil,POLA1,POLA1-18,T0,T0_3,1379.63640734136
CRISPRi.RT112,countPerMil,NUP54,NUP54-12,T0,T0_3,1737.6685266960187
CRISPRi.RT112,countPerMil,PSMD1,PSMD1-2,T0,T0_3,620.8544840174317
CRISPRi.RT112,countPerMil,RPL3,RPL3-24,T0,T0_3,1466.1578193997657
CRISPRi.RT112,countPerMil,PSMC1,PSMC1-7,T0,T0_3,1090.0249862253568
CRISPRi.RT112,countPerMil,RPTN,RPTN-10,T0,T0_3,2129.367973755413
CRISPRi.RT112,countPerMil,RPS24,RPS24-1,T0,T0_3,1383.6185643817048
CRISPRi.RT112,countPerMil,POLR2F,POLR2F-4,T0,T0_3,1546.1629744830618
CRISPRi.RT112,countPerMil,NUP133,NUP133-11,T0,T0_3,1061.7878726665465
CRISPRi.RT112,countPerMil,RPL3,RPL3-20,T0,T0_3,1607.7054014702123
CRISPRi.RT112,countPerMil,POLR2A,POLR2A-7,T0,T0_3,788.4670939883185
CRISPRi.RT112,countPerMil,RPS19,RPS19-6,T0,T0_3,1708.7073845844184
CRISPRi.RT112,countPerMil,DMRTC2,DMRTC2-13,T0,T0_3,487.9952445804653
CRISPRi.RT112,countPerMil,RPL34,RPL34-11,T0,T0_3,1944.740692793961
CRISPRi.RT112,countPerMil,RPTN,RPTN-7,T0,T0_3,1164.5999271627275
CRISPRi.RT112,countPerMil,NUP98,NUP98-8,T0,T0_3,1781.1102398634193
CRISPRi.RT112,countPerMil,RPS9,RPS9-19,T0,T0_3,2224.939742723694
CRISPRi.RT112,countPerMil,NUP133,NUP133-9,T0,T0_3,1451.3152340675708
CRISPRi.RT112,countPerMil,RPL34,RPL34-9,T0,T0_3,2286.1201554344498
CRISPRi.RT112,countPerMil,COPS2,COPS2-8,T0,T0_3,1055.2716156914364
CRISPRi.RT112,countPerMil,PSMD7,PSMD7-19,T0,T0_3,1949.808892663491
CRISPRi.RT112,countPerMil,PSMB3,PSMB3-2,T0,T0_3,2145.296601916793
CRISPRi.RT112,countPerMil,RPS19,RPS19-11,T0,T0_3,917.3441763849399
CRISPRi.RT112,countPerMil,POLR2F,POLR2F-6,T0,T0_3,2046.1046901845623
CRISPRi.RT112,countPerMil,NUP98,NUP98-6,T0,T0_3,790.6391796466886
CRISPRi.RT112,countPerMil,POLR2F,POLR2F-13,T0,T0_3,1067.2180868124715
CRISPRi.RT112,countPerMil,POLR2D,POLR2D-8,T0,T0_3,2209.011114562314
CRISPRi.RT112,countPerMil,NUP54,NUP54-5,T0,T0_3,1095.0931860948867
CRISPRi.RT112,countPerMil,CRYGB,CRYGB-9,T0,T0_3,1251.1213392211337
CRISPRi.RT112,countPerMil,RPS7,RPS7-7,T0,T0_3,1723.5499699166137
CRISPRi.RT112,countPerMil,RPS7,RPS7-13,T0,T0_3,940.1510757978251
CRISPRi.RT112,countPerMil,NUP205,NUP205-20,T0,T0_3,632.4389408620718
CRISPRi.RT112,countPerMil,NUP54,NUP54-7,T0,T0_3,1600.8271302187072
CRISPRi.RT112,countPerMil,POLA1,POLA1-1,T0,T0_3,23.16891368928025
CRISPRi.RT112,countPerMil,RPL3,RPL3-11,T0,T0_3,1267.4119816589086
CRISPRi.RT112,countPerMil,RPTN,RPTN-2,T0,T0_3,1184.1486980880577
CRISPRi.RT112,countPerMil,NUP54,NUP54-13,T0,T0_3,2118.869559739958
CRISPRi.RT112,countPerMil,RPS19,RPS19-9,T0,T0_3,1.0860428291850117
CRISPRi.RT112,countPerMil,RPTN,RPTN-4,T0,T0_3,1442.9889057104856
CRISPRi.RT112,countPerMil,PSMD7,PSMD7-1,T0,T0_3,704.4797818646776
CRISPRi.RT112,countPerMil,RPL6,RPL6-21,T0,T0_3,1179.8045267713178
CRISPRi.RT112,countPerMil,COPA,COPA-11,T0,T0_3,948.4774041549102
CRISPRi.RT112,countPerMil,RPL6,RPL6-1,T0,T0_3,965.8540894218704
CRISPRi.RT112,countPerMil,COPA,COPA-10,T0,T0_3,19.18675664893521
CRISPRi.RT112,countPerMil,RPS24,RPS24-13,T0,T0_3,5.792228422320062
CRISPRi.RT112,countPerMil,RPS7,RPS7-10,T0,T0_3,11.94647112103513
CRISPRi.RT112,countPerMil,RPS19,RPS19-22,T0,T0_3,667.1923113959923
CRISPRi.RT112,countPerMil,POU4F2,POU4F2-15,T0,T0_3,1028.844573514601
CRISPRi.RT112,countPerMil,RPS9,RPS9-12,T0,T0_3,2099.3207888146276
CRISPRi.RT112,countPerMil,IL1F10,IL1F10-8,T0,T0_3,1216.7299829636083
CRISPRi.RT112,countPerMil,RPL9,RPL9-13,T0,T0_3,880.4187201926495
CRISPRi.RT112,countPerMil,RPS8,RPS8-1,T0,T0_3,1087.8529005669866
CRISPRi.RT112,countPerMil,RPL9,RPL9-17,T0,T0_3,1656.939343059933
CRISPRi.RT112,countPerMil,TAS2R9,TAS2R9-6,T0,T0_3,1.4480571055800155
CRISPRi.RT112,countPerMil,COPZ1,COPZ1-10,T0,T0_3,2805.6106420612805
CRISPRi.RT112,countPerMil,CRYGB,CRYGB-4,T0,T0_3,779.4167370784435
CRISPRi.RT112,countPerMil,CABP5,CABP5-6,T0,T0_3,748.6455235848681
CRISPRi.RT112,countPerMil,POLA1,POLA1-8,T0,T0_3,10.498414015455113
CRISPRi.RT112,countPerMil,NPSR1,NPSR1-5,T0,T0_3,1246.7771679043935
CRISPRi.RT112,countPerMil,PSMC2,PSMC2-19,T0,T0_3,664.6582114612272
CRISPRi.RT112,countPerMil,RPS19,RPS19-34,T0,T0_3,723.6665385136127
CRISPRi.RT112,countPerMil,COPA,COPA-2,T0,T0_3,942.3231614561952
CRISPRi.RT112,countPerMil,PSMD6,PSMD6-25,T0,T0_3,1708.7073845844184
CRISPRi.RT112,countPerMil,RPS24,RPS24-6,T0,T0_3,888.7450485497345
CRISPRi.RT112,countPerMil,NLRP5,NLRP5-4,T0,T0_3,763.1260946406683
CRISPRi.RT112,countPerMil,RPL35A,RPL35A-19,T0,T0_3,1826.3620244127947
CRISPRi.RT112,countPerMil,VN1R2,VN1R2-10,T0,T0_3,413.05828936669946
CRISPRi.RT112,countPerMil,RPS8,RPS8-14,T0,T0_3,1319.9040517361843
CRISPRi.RT112,countPerMil,TAAR8,TAAR8-10,T0,T0_3,1298.5452094288792
CRISPRi.RT112,countPerMil,NUP54,NUP54-1,T0,T0_3,638.9551978371819
CRISPRi.RT112,countPerMil,VN1R2,VN1R2-7,T0,T0_3,6.51625697511007
CRISPRi.RT112,countPerMil,TPH2,TPH2-3,T0,T0_3,2.5340999347650275
CRISPRi.RT112,countPerMil,RPL18A,RPL18A-14,T0,T0_3,1735.4964410376488
CRISPRi.RT112,countPerMil,COPS2,COPS2-10,T0,T0_3,8.688342633480094
CRISPRi.RT112,countPerMil,RXFP2,RXFP2-10,T0,T0_3,696.5154677839876
CRISPRi.RT112,countPerMil,TAAR1,TAAR1-5,T0,T0_3,1422.7161062323655
CRISPRi.RT112,countPerMil,COPS8,COPS8-2,T0,T0_3,1053.4615443094613
CRISPRi.RT112,countPerMil,PSMC1,PSMC1-2,T0,T0_3,521.3005580088056
CRISPRi.RT112,countPerMil,ADH7,ADH7-9,T0,T0_3,1539.2847032315567
CRISPRi.RT112,countPerMil,RPL11,RPL11-20,T0,T0_3,1954.5150782566259
CRISPRi.RT112,countPerMil,PLA2G2E,PLA2G2E-2,T0,T0_3,1174.7363269017878
CRISPRi.RT112,countPerMil,POLA1,POLA1-12,T0,T0_3,881.1427487454396
CRISPRi.RT112,countPerMil,VN1R2,VN1R2-5,T0,T0_3,905.7597195402998
CRISPRi.RT112,countPerMil,PSMD11,PSMD11-13,T0,T0_3,989.7470316639408
CRISPRi.RT112,countPerMil,RPS19,RPS19-15,T0,T0_3,13.756542503010149
CRISPRi.RT112,countPerMil,NUP54,NUP54-3,T0,T0_3,769.2803373393833
CRISPRi.RT112,countPerMil,NLRP5,NLRP5-9,T0,T0_3,1492.5848615766013
CRISPRi.RT112,countPerMil,ADH7,ADH7-10,T0,T0_3,585.7390992071163
CRISPRi.RT112,countPerMil,COPZ1,COPZ1-13,T0,T0_3,2.5340999347650275
CRISPRi.RT112,countPerMil,PSMB2,PSMB2-9,T0,T0_3,7.964314080690086
CRISPRi.RT112,countPerMil,RPS7,RPS7-32,T0,T0_3,1375.29223602462
CRISPRi.RT112,countPerMil,POU4F2,POU4F2-13,T0,T0_3,1607.3433871938173
CRISPRi.RT112,countPerMil,MRGPRD,MRGPRD-10,T0,T0_3,1507.7894611851912
CRISPRi.RT112,countPerMil,LUZP4,LUZP4-8,T0,T0_3,852.1816066338392
CRISPRi.RT112,countPerMil,RPL11,RPL11-19,T0,T0_3,1135.6387850511271
CRISPRi.RT112,countPerMil,CYP7A1,CYP7A1-1,T0,T0_3,11.584456844640124
CRISPRi.RT112,countPerMil,FCRL4,FCRL4-14,T0,T0_3,1581.2783592933772
CRISPRi.RT112,countPerMil,OTUD6A,OTUD6A-1,T0,T0_3,832.2708214321141
CRISPRi.RT112,countPerMil,CYP7A1,CYP7A1-7,T0,T0_3,1324.2482230529242
CRISPRi.RT112,countPerMil,TRIM42,TRIM42-5,T0,T0_3,2615.191132677508
CRISPRi.RT112,countPerMil,RPS8,RPS8-8,T0,T0_3,583.9290278251414
CRISPRi.RT112,countPerMil,HTR3D,HTR3D-8,T0,T0_3,942.3231614561952
CRISPRi.RT112,countPerMil,PIWIL3,PIWIL3-2,T0,T0_3,468.44647365513504
CRISPRi.RT112,countPerMil,NPHS2,NPHS2-1,T0,T0_3,883.6768486802046
CRISPRi.RT112,countPerMil,COPS2,COPS2-3,T0,T0_3,1297.097152323299
CRISPRi.RT112,countPerMil,RPL35A,RPL35A-6,T0,T0_3,498.8556728723154
CRISPRi.RT112,countPerMil,IL1F10,IL1F10-1,T0,T0_3,1157.3596416348275
CRISPRi.RT112,countPerMil,KRT77,KRT77-10,T0,T0_3,806.9298220844637
CRISPRi.RT112,countPerMil,RPS11,RPS11-9,T0,T0_3,430.79698891005467
CRISPRi.RT112,countPerMil,RPL9,RPL9-12,T0,T0_3,1286.236724031449
CRISPRi.RT112,countPerMil,COPS8,COPS8-29,T0,T0_3,1116.4520284021921
CRISPRi.RT112,countPerMil,OC90,OC90-13,T0,T0_3,1256.9135676434537
CRISPRi.RT112,countPerMil,IL1F10,IL1F10-10,T0,T0_3,1077.3544865515316
CRISPRi.RT112,countPerMil,COPS6,COPS6-14,T0,T0_3,1397.375106884715
CRISPRi.RT112,countPerMil,POLR2F,POLR2F-16,T0,T0_3,705.2038104174677
CRISPRi.RT112,countPerMil,MAGEB3,MAGEB3-1,T0,T0_3,558.2260142010961
CRISPRi.RT112,countPerMil,RPS13,RPS13-5,T0,T0_3,1364.0697934563748
CRISPRi.RT112,countPerMil,RPS19,RPS19-17,T0,T0_3,886.9349771677596
CRISPRi.RT112,countPerMil,PLA2G2E,PLA2G2E-19,T0,T0_3,969.4742321858205
CRISPRi.RT112,countPerMil,IL22,IL22-9,T0,T0_3,1315.1978661430492
CRISPRi.RT112,countPerMil,COPZ1,COPZ1-2,T0,T0_3,1155.9115845292474
CRISPRi.RT112,countPerMil,PIWIL3,PIWIL3-5,T0,T0_3,1365.1558362855596
CRISPRi.RT112,countPerMil,RXFP2,RXFP2-2,T0,T0_3,1126.9504424176473
CRISPRi.RT112,countPerMil,RPL11,RPL11-22,T0,T0_3,2047.1907330137474
CRISPRi.RT112,countPerMil,RPS11,RPS11-12,T0,T0_3,520.9385437324106
CRISPRi.RT112,countPerMil,NPSR1,NPSR1-8,T0,T0_3,1370.5860504314849
CRISPRi.RT112,countPerMil,RPS11,RPS11-21,T0,T0_3,3820.336658796476
CRISPRi.RT112,countPerMil,PSMD11,PSMD11-3,T0,T0_3,646.195483365082
CRISPRi.RT112,countPerMil,IL1F10,IL1F10-18,T0,T0_3,1877.4060373844904
CRISPRi.RT112,countPerMil,TPH2,TPH2-9,T0,T0_3,9.050356909875097
CRISPRi.RT112,countPerMil,TAAR1,TAAR1-6,T0,T0_3,764.5741517462483
CRISPRi.RT112,countPerMil,PSMD1,PSMD1-3,T0,T0_3,1770.9738401243592
CRISPRi.RT112,countPerMil,SPATA16,SPATA16-6,T0,T0_3,1307.957580615149
CRISPRi.RT112,countPerMil,OLIG2,OLIG2-1,T0,T0_3,1042.6011160176113
CRISPRi.RT112,countPerMil,RPL36,RPL36-13,T0,T0_3,953.5456040244403
CRISPRi.RT112,countPerMil,RPL35A,RPL35A-8,T0,T0_3,12.308485397430134
CRISPRi.RT112,countPerMil,DEFB129,DEFB129-8,T0,T0_3,1491.1368044710212
CRISPRi.RT112,countPerMil,DMRTC2,DMRTC2-4,T0,T0_3,1474.484147756851
CRISPRi.RT112,countPerMil,LHX5,LHX5-13,T0,T0_3,944.8572613909602
CRISPRi.RT112,countPerMil,RPL9,RPL9-7,T0,T0_3,40.54559895624044
CRISPRi.RT112,countPerMil,COPS8,COPS8-23,T0,T0_3,1605.5333158118424
CRISPRi.RT112,countPerMil,RPS9,RPS9-38,T0,T0_3,447.44964562422484
CRISPRi.RT112,countPerMil,NUP205,NUP205-10,T0,T0_3,1935.690335884086
CRISPRi.RT112,countPerMil,IL1F10,IL1F10-2,T0,T0_3,973.4563892261656
CRISPRi.RT112,countPerMil,PLA2G2E,PLA2G2E-4,T0,T0_3,1382.894535828915
CRISPRi.RT112,countPerMil,COPA,COPA-4,T0,T0_3,1026.310473579836
CRISPRi.RT112,countPerMil,IL22,IL22-8,T0,T0_3,1554.8513171165418
CRISPRi.RT112,countPerMil,TAS2R9,TAS2R9-2,T0,T0_3,1362.9837506271897
CRISPRi.RT112,countPerMil,TAAR1,TAAR1-10,T0,T0_3,1338.7287941087245
CRISPRi.RT112,countPerMil,PIWIL3,PIWIL3-7,T0,T0_3,515.5083295864856
CRISPRi.RT112,countPerMil,NPSR1,NPSR1-1,T0,T0_3,801.1375936621437
CRISPRi.RT112,countPerMil,PSMC4,PSMC4-22,T0,T0_3,2038.502390380267
CRISPRi.RT112,countPerMil,RPL3,RPL3-1,T0,T0_3,762.0400518114832
CRISPRi.RT112,countPerMil,SAGE1,SAGE1-2,T0,T0_3,1731.8762982736987
CRISPRi.RT112,countPerMil,RPL3,RPL3-9,T0,T0_3,1551.5931886289868
CRISPRi.RT112,countPerMil,PSMC4,PSMC4-12,T0,T0_3,1350.6752652297596
CRISPRi.RT112,countPerMil,VN1R2,VN1R2-4,T0,T0_3,943.4092042853802
CRISPRi.RT112,countPerMil,RPL5,RPL5-3,T0,T0_3,1213.471854476053
CRISPRi.RT112,countPerMil,PSMB3,PSMB3-1,T0,T0_3,1467.6058765053458
CRISPRi.RT112,countPerMil,MAGEB3,MAGEB3-8,T0,T0_3,1142.5170563026322
CRISPRi.RT112,countPerMil,OTUD6A,OTUD6A-10,T0,T0_3,658.8659830389071
CRISPRi.RT112,countPerMil,RPS24,RPS24-9,T0,T0_3,1918.3136506171259
CRISPRi.RT112,countPerMil,PSMC4,PSMC4-5,T0,T0_3,978.5245890956955
CRISPRi.RT112,countPerMil,RPS19,RPS19-3,T0,T0_3,985.7648746235957
CRISPRi.RT112,countPerMil,TGM6,TGM6-8,T0,T0_3,1370.9480647078797
CRISPRi.RT112,countPerMil,SPATA16,SPATA16-3,T0,T0_3,1928.0880360797908
CRISPRi.RT112,countPerMil,FCRL4,FCRL4-1,T0,T0_3,1486.0686046014912
CRISPRi.RT112,countPerMil,CYP7A1,CYP7A1-8,T0,T0_3,1089.3009576725667
CRISPRi.RT112,countPerMil,RPS11,RPS11-14,T0,T0_3,1374.56820747183
CRISPRi.RT112,countPerMil,RPS9,RPS9-3,T0,T0_3,2092.8045318395175
CRISPRi.RT112,countPerMil,NPHS2,NPHS2-6,T0,T0_3,1553.041245734567
CRISPRi.RT112,countPerMil,RPL9,RPL9-24,T0,T0_3,18.462728096145202
CRISPRi.RT112,countPerMil,DMRTB1,DMRTB1-4,T0,T0_3,1515.3917609894863
CRISPRi.RT112,countPerMil,RPS24,RPS24-14,T0,T0_3,1404.9774066890102
CRISPRi.RT112,countPerMil,OLIG2,OLIG2-16,T0,T0_3,540.4873146577409
CRISPRi.RT112,countPerMil,DEFB129,DEFB129-9,T0,T0_3,1550.8691600761967
CRISPRi.RT112,countPerMil,RPL18A,RPL18A-4,T0,T0_3,1680.470271025608
CRISPRi.RT112,countPerMil,TAAR8,TAAR8-7,T0,T0_3,1182.3386267060828
CRISPRi.RT112,countPerMil,TGM6,TGM6-5,T0,T0_3,1053.4615443094613
CRISPRi.RT112,countPerMil,LUZP4,LUZP4-2,T0,T0_3,1186.3207837464279
CRISPRi.RT112,countPerMil,NUP205,NUP205-19,T0,T0_3,1255.8275248142686
CRISPRi.RT112,countPerMil,RXFP2,RXFP2-11,T0,T0_3,1878.8540944900703
CRISPRi.RT112,countPerMil,PSMB2,PSMB2-14,T0,T0_3,1076.6304579987416
CRISPRi.RT112,countPerMil,IL22,IL22-3,T0,T0_3,1627.2541723955426
CRISPRi.RT112,countPerMil,VN1R2,VN1R2-6,T0,T0_3,1072.2862866820017
CRISPRi.RT112,countPerMil,OLIG2,OLIG2-6,T0,T0_3,1148.3092847249525
CRISPRi.RT112,countPerMil,MRGPRD,MRGPRD-4,T0,T0_3,12.670499673825137
CRISPRi.RT112,countPerMil,PSMC1,PSMC1-6,T0,T0_3,2190.1863721897735
CRISPRi.RT112,countPerMil,RPTN,RPTN-5,T0,T0_3,805.4817649788837
CRISPRi.RT112,countPerMil,RPS19,RPS19-2,T0,T0_3,2477.9877219238015
CRISPRi.RT112,countPerMil,RPS3A,RPS3A-22,T0,T0_3,760.9540089822982
CRISPRi.RT112,countPerMil,PSMC1,PSMC1-17,T0,T0_3,1472.6740763748758
CRISPRi.RT112,countPerMil,NUP133,NUP133-10,T0,T0_3,991.5571030459157
CRISPRi.RT112,countPerMil,OTUD6A,OTUD6A-9,T0,T0_3,1853.151080866025
CRISPRi.RT112,countPerMil,NUP54,NUP54-10,T0,T0_3,1732.6003268264888
CRISPRi.RT112,countPerMil,FCRL4,FCRL4-5,T0,T0_3,2393.276381247371
CRISPRi.RT112,countPerMil,OLIG2,OLIG2-14,T0,T0_3,776.8826371436784
CRISPRi.RT112,countPerMil,TPH2,TPH2-2,T0,T0_3,966.9401322510555
CRISPRi.RT112,countPerMil,CYP7A1,CYP7A1-3,T0,T0_3,690.7232393616675
CRISPRi.RT112,countPerMil,CYP7A1,CYP7A1-6,T0,T0_3,1074.4583723403716
CRISPRi.RT112,countPerMil,CRYGB,CRYGB-5,T0,T0_3,1556.2993742221217
CRISPRi.RT112,countPerMil,COPS4,COPS4-3,T0,T0_3,869.5582919007994
CRISPRi.RT112,countPerMil,RPL6,RPL6-8,T0,T0_3,1307.233552062359
CRISPRi.RT112,countPerMil,PSMC2,PSMC2-20,T0,T0_3,1658.387400165513
